"Unit_quarter","taxon_name","Agility","PhysicalProtection","Metabolites","above","epi","hemi","eu","density","Bodymass.mg","ind.Loss.Jh","Biomass.mg","pop.Loss.Jh","efficiency"
"U3qD","Hypogastruridae",0.7,1,1,0,1,1,1,100,0.0139944312874158,0.00084520630616898,1.39944312874158,0.084520630616898,0.906
"U3qD","Isotomidae_medium",0.7,1,1,0,0,1,0.5,1500,0.0109421719322828,0.000712349620235991,16.4132578984242,1.06852443035399,0.906
"U3qD","Isotomidae_small",0.7,1,1,0,0,1,0.5,100,0.0019834695581292,0.00021735735041284,0.19834695581292,0.021735735041284,0.906
"U3qD","Laelapidae",1,0.7,1,0,0,1,0.5,105.263157894737,0.0209998505447389,0.000334843411323632,2.21051058365673,0.0352466748761718,0.906
"U3qD","Oppiidae",1,0.4,0.7,0,0,1,0.5,842.105263157895,0.00572941189070832,8.05681094483522e-05,4.8247679079649,0.0678468290091387,0.906
"U3qD","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,315.789473684211,0.00148987470149272,3.22669817489799e-05,0.470486747839807,0.0101895731838884,0.906
"U3qD","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,210.526315789474,0.00064634479445507,1.8634669145834e-05,0.136072588306331,0.00392308824122821,0.906
"U3qD","Protura",1,1,1,0,0,1,1,1500,0.0127086387652117,0.000790441411261231,19.0629581478176,1.18566211689185,0.906
"U3qD","Sminthurididae",0.7,1,1,0.5,1,0.5,0,100,0.00088440614478757,0.000123982858131897,0.088440614478757,0.0123982858131897,0.906
"U3qD","Blaniulidae_large",1,0.4,0.7,0,1,1,0.5,11.1111111111111,36.6838927654832,0.121148899909683,407.598808505368,1.34609888788537,0.906
"U3qD","Campodeidae",1,1,1,0,0,1,1,11.1111111111111,0.257984234075551,0.00640723920285815,2.86649148972834,0.0711915466984238,0.906
"U3qD","Lithobiidae_small",1,1,1,0,0.5,1,0,22.2222222222222,0.101351036383462,0.00821047449681224,2.25224525296582,0.18245498881805,0.906
"U3qD","Nematocera_larva",1,1,1,1,1,1,0,22.2222222222222,0.170183734142875,0.00457324955764483,3.78186075873055,0.101627767947663,0.906
"U4qA","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U4qA","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U4qA","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U4qA","Achromadora",1,1,1,0,0,1,1,2815.61170878159,0.0003132,6.02563451841515e-05,0.881849587190394,0.169658471028882,0.906
"U4qA","Acrobeloides",1,1,1,0,0,1,1,2815.61170878159,0.0012632,0.000158844722442483,3.5566807105329,0.447245060387218,0.906
"U4qA","Alaimus",1,1,1,0,0,1,1,2815.61170878159,0.0005606,9.03105565318815e-05,1.57843192394296,0.254279460397747,0.906
"U4qA","Aulolaimus",1,1,1,0,0,1,1,5631.22341756317,0.0002968,5.80453477461961e-05,1.67134711033275,0.326866321508977,0.906
"U4qA","Boleodorus",1,1,1,0,0,1,1,5631.22341756317,0.0001001,2.72692490880287e-05,0.563685464098073,0.15355923404387,0.906
"U4qA","Cephalobus",1,1,1,0,0,1,1,2815.61170878159,0.0002662,5.38172187183306e-05,0.749515836877659,0.151528391157391,0.906
"U4qA","Chiloplacus",1,1,1,0,0,1,1,8446.83512634476,0.0005343,8.73441520718232e-05,4.51314400800601,0.737781651801074,0.906
"U4qA","Criconemoides",1,1,1,0,0,1,1,5631.22341756317,0.0006627,0.000101448369735321,3.73181175881911,0.571278435327145,0.906
"U4qA","Diphtherophora",1,1,1,0,0,1,1,5631.22341756317,0.0005039,8.38591893402611e-05,2.83757348011008,0.472229830790742,0.906
"U4qA","Discolaimium",1,1,1,0,0,1,1,42234.1756317238,0.001191,0.000152477768774857,50.300903177383,6.43977286637067,0.906
"U4qA","Eudorylaimus",1,1,1,0,0,1,1,2815.61170878159,0.0031351,0.000298794376676986,8.82722426820116,0.84128894548982,0.906
"U4qA","Helicotylenchus",1,1,1,0,0,1,1,19709.2819614711,0.0002937,5.76232737628211e-05,5.78861611208406,1.13571335013448,0.906
"U4qA","Hemicriconemoides",1,1,1,0,0,1,1,11262.4468351263,0.0004154,7.33245805828779e-05,4.67842041531147,0.825814190522597,0.906
"U4qA","Malenchus",1,1,1,0,0,1,1,2815.61170878159,7.98e-05,2.32946675068201e-05,0.224685814360771,0.0655887385843767,0.906
"U4qA","Mesocriconema",1,1,1,0,0,1,1,8446.83512634476,0.0005044,8.39170175564889e-05,4.2605836377283,0.708833211594241,0.906
"U4qA","Paratylenchus",1,1,1,0,0,1,1,25340.5053790343,5.13e-05,1.71349346082443e-05,1.29996792594446,0.434207902609615,0.906
"U4qA","Pratylenchus",1,1,1,0,0,1,1,14078.0585439079,0.0001438,3.5077213891464e-05,2.02442481861396,0.493819070721209,0.906
"U4qA","Prodorylaimus",1,1,1,0,0,1,1,2815.61170878159,0.0056305,0.000448875490063727,15.8533017262947,1.2638590856085,0.906
"U4qA","Rhabditis",1,1,1,0,0,1,1,2815.61170878159,0.0074997,0.000547848020570088,21.1162431323493,1.54252730134996,0.906
"U4qA","Rotylenchulus",1,1,1,0,0,1,1,25340.5053790343,0.0017705,0.000200856897989227,44.8653647735802,5.08981530391214,0.906
"U4qA","Thonus",1,1,1,0,0,1,1,2815.61170878159,0.0018915,0.000210301576219869,5.32572954716038,0.592127580379888,0.906
"U4qA","Tylencholaimus",1,1,1,0,0,1,1,30971.7287965974,0.0004137,7.31158757223937e-05,12.8130042031523,2.2645250735997,0.906
"U4qA","Tylenchus",1,1,1,0,0,1,1,2815.61170878159,0.0003598,6.63549689286411e-05,1.01305709281962,0.186829827451321,0.906
"U4qA","Acaridae",1,1,1,0,0,1,0.5,118.303571428571,0.00763956240498698,9.7961688417178e-05,0.903787516661403,0.011589217602925,0.906
"U4qA","Brachychthoniidae",1,0.4,0.7,0,0,1,0.5,236.607142857143,0.00121089040846567,2.80275077406386e-05,0.286505319860181,0.00663150852791896,0.906
"U4qA","Ceratozetidae",1,0.4,0.7,0,0,1,0.5,354.910714285714,0.0124808142290752,0.000136735318431708,4.42957469290838,0.0485288295326821,0.906
"U4qA","Entomobryidae_large",0.7,1,1,0.5,1,0.5,0,236.363636363636,0.0527400923942668,0.00212545861044514,12.465840020463,0.502381126105213,0.906
"U4qA","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,236.363636363636,0.00930797177829173,0.000636598364015909,2.20006605668713,0.150468704221942,0.906
"U4qA","Eupodidae",1,0.7,1,0,0.5,1,0.5,473.214285714286,0.0079525417991232,9.76525751121855e-05,3.76325638708509,0.0462105935798735,0.906
"U4qA","Hypogastruridae",0.7,1,1,0,1,1,1,1063.63636363636,0.00868623760179153,0.000606732356610736,9.23899817645096,0.645342597485962,0.906
"U4qA","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,354.545454545455,0.0601077122847676,0.00232769062049523,21.3109161736904,0.825272129084673,0.906
"U4qA","Isotomidae_medium",0.7,1,1,0,0,1,0.5,2836.36363636364,0.0106034356561759,0.00069694845825816,30.075199315699,1.97679926342315,0.906
"U4qA","Isotomidae_small",0.7,1,1,0,0,1,0.5,472.727272727273,0.00351806211193009,0.000323714524774427,1.66308390745786,0.15302868443882,0.906
"U4qA","Laelapidae",1,0.7,1,0,0,1,0.5,118.303571428571,0.0269263894142542,0.000397546554855572,3.18548803338274,0.0470311772485385,0.906
"U4qA","Oppiidae",1,0.4,0.7,0,0,1,0.5,8872.76785714286,0.00280265162574804,4.95667902613959e-05,24.8672772597064,0.439794623413056,0.906
"U4qA","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,6625,0.00304371699121397,5.24247230481896e-05,20.1646250667926,0.347313790194256,0.906
"U4qA","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,3430.80357142857,0.00268287592156294,4.76710278190094e-05,9.20442029339785,0.163549932495128,0.906
"U4qA","Protura",1,1,1,0,0,1,1,100,0.0131367819508766,0.00080885695849995,1.31367819508766,0.080885695849995,0.906
"U4qA","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,828.125,0.0135128064919485,0.000138556848558573,11.1902928761449,0.114742390212568,0.906
"U4qA","Rhodacaridae",1,0.7,1,0,0,1,0.5,946.428571428571,0.00494018784594729,0.000123279219846188,4.67553492562868,0.116674975925856,0.906
"U4qA","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,4377.23214285714,0.00710855973762293,9.32826521692662e-05,31.1158161729432,0.408319823446274,0.906
"U4qA","Tydaeidae",1,0.7,1,0,0.5,1,0.5,118.303571428571,0.00452643703247195,6.73230456066363e-05,0.535493666787974,0.00796455673471364,0.906
"U4qA","Geophilidae",1,1,1,0,0,1,1,66.6666666666667,0.121715614527362,0.00909383851006921,8.11437430182414,0.606255900671281,0.906
"U4qA","Lithobiidae_large",1,1,1,0,0.5,1,0,88.8888888888889,2.57021439495276,0.0498905363385834,228.463501773579,4.43471434120741,0.906
"U4qA","Lithobiidae_small",1,1,1,0,0.5,1,0,44.4444444444444,0.300460225496369,0.0150580257362138,13.3537877998386,0.669245588276168,0.906
"U4qA","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,66.6666666666667,0.258264476105855,0.00627619125018263,17.2176317403903,0.418412750012175,0.906
"U4qA","Valloniidae",1,0.4,0.4,0.5,1,1,0,66.6666666666667,3.43833602355177,0.0387664136589346,229.222401570118,2.58442757726231,0.906
"U4qB","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U4qB","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U4qB","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U4qB","Aphelenchus",1,1,1,0,0,1,1,1216.35565312843,0.000218,4.68406332484432e-05,0.265165532381998,0.0569748690478594,0.906
"U4qB","Clarkus",1,1,1,0,0,1,1,4865.42261251372,0.003897,0.00034756980334886,18.960551920966,1.69107398064049,0.906
"U4qB","Hemicriconemoides",1,1,1,0,0,1,1,1216.35565312843,0.0004154,7.33245805828779e-05,0.50527413830955,0.0891887681052547,0.906
"U4qB","Merlinius",1,1,1,0,0,1,1,1216.35565312843,0.0002527,5.19051789177572e-05,0.307373073545554,0.0631351578032566,0.906
"U4qB","Panagrolaimus",1,1,1,0,0,1,1,1216.35565312843,0.0006602,0.000101182206903292,0.80303800219539,0.12307354936283,0.906
"U4qB","Paratylenchus",1,1,1,0,0,1,1,1216.35565312843,5.13e-05,1.71349346082443e-05,0.0623990450054885,0.0208421745767239,0.906
"U4qB","Prionchulus",1,1,1,0,0,1,1,2432.71130625686,0.0115883,0.000741330250006387,28.1909884302964,1.80344248086076,0.906
"U4qB","Acaridae",1,1,1,0,0,1,0.5,411.764705882353,0.00697580907078192,9.20955946404949e-05,2.87239197032197,0.0379217154402038,0.906
"U4qB","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,832,0.0086772667699806,0.000606296748713915,7.21948595262386,0.504438894929977,0.906
"U4qB","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,5970.58823529412,0.0284991789618661,0.000239604970064778,170.156862625259,1.43058261538676,0.906
"U4qB","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,624,0.0546472382505365,0.00217859119242009,34.0998766683348,1.35944090407014,0.906
"U4qB","Isotomidae_medium",0.7,1,1,0,0,1,0.5,1040,0.0149505567152173,0.000884937773895933,15.548578983826,0.920335284851771,0.906
"U4qB","Oppiidae",1,0.4,0.7,0,0,1,0.5,3500,0.00278969983703616,4.94110573275655e-05,9.76394942962656,0.172938700646479,0.906
"U4qB","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,205.882352941176,0.0016212615684289,3.41738190138135e-05,0.333789146441243,0.00703578626754983,0.906
"U4qB","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,3602.94117647059,0.00192058609567268,3.82343003450641e-05,6.91975872705598,0.137755935066775,0.906
"U4qB","Protura",1,1,1,0,0,1,1,100,0.00789000522412372,0.000567511771024575,0.789000522412372,0.0567511771024575,0.906
"U4qB","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,102.941176470588,0.0316992298610638,0.000243223661997051,3.2631560151095,0.0250377299114611,0.906
"U4qB","Sminthurididae",0.7,1,1,0.5,1,0.5,0,104,0.0019834695581292,0.00021735735041284,0.206280834045437,0.0226051644429353,0.906
"U4qB","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,205.882352941176,0.00763956240498698,9.7961688417178e-05,1.57285108337967,0.020168582909419,0.906
"U4qB","Campodeidae",1,1,1,0,0,1,1,11.1111111111111,0.99898039916874,0.016419031080531,11.099782212986,0.182433678672566,0.906
"U4qB","Schendylidae",1,1,1,0,0,1,1,77.7777777777778,1.2559892843,0.0334548130533712,97.6880554455556,2.60204101526221,0.906
"U4qC","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U4qC","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U4qC","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U4qC","Alaimus",1,1,1,0,0,1,1,7387.80538065255,0.0005606,9.03105565318815e-05,4.14160369639382,0.66719681547596,0.906
"U4qC","Aphelenchoides",1,1,1,0,0,1,1,7387.80538065255,0.0001512,3.63222469939831e-05,1.11703617355467,0.26834169177954,0.906
"U4qC","Aphelenchus",1,1,1,0,0,1,1,14775.6107613051,0.000218,4.68406332484432e-05,3.22108314596451,0.692098964692043,0.906
"U4qC","Aulolaimus",1,1,1,0,0,1,1,7387.80538065255,0.0002968,5.80453477461961e-05,2.19270063697768,0.428827732401196,0.906
"U4qC","Boleodorus",1,1,1,0,0,1,1,29551.2215226102,0.0001001,2.72692490880287e-05,2.95807727441328,0.805839620555572,0.906
"U4qC","Cephalenchus",1,1,1,0,0,1,1,7387.80538065255,0.0001159,3.01935377714381e-05,0.856246643617631,0.223063980808766,0.906
"U4qC","Chiloplacus",1,1,1,0,0,1,1,7387.80538065255,0.0005343,8.73441520718232e-05,3.94730441488266,0.64528159664475,0.906
"U4qC","Clarkus",1,1,1,0,0,1,1,14775.6107613051,0.003897,0.00034756980334886,57.580555136806,5.13555612666612,0.906
"U4qC","Discolaimium",1,1,1,0,0,1,1,14775.6107613051,0.001191,0.000152477768774857,17.5977524167144,2.25295216116956,0.906
"U4qC","Discolaimus",1,1,1,0,0,1,1,14775.6107613051,0.0026518,0.000265970437854998,39.1819646168289,3.92987566375933,0.906
"U4qC","Ditylenchus",1,1,1,0,0,1,1,7387.80538065255,0.0004511,7.76492977707638e-05,3.33263900721237,0.573657899874741,0.906
"U4qC","Filenchus",1,1,1,0,0,1,1,7387.80538065255,9.95e-05,2.71555342159336e-05,0.735086635374929,0.200619801794969,0.906
"U4qC","Helicotylenchus",1,1,1,0,0,1,1,51714.6376645678,0.0002937,5.76232737628211e-05,15.1885890820836,2.97996672369049,0.906
"U4qC","Hemicriconemoides",1,1,1,0,0,1,1,7387.80538065255,0.0004154,7.33245805828779e-05,3.06889435512307,0.541707730964277,0.906
"U4qC","Lelenchus",1,1,1,0,0,1,1,7387.80538065255,4.65e-05,1.60039673137265e-05,0.343532950200344,0.118234195832136,0.906
"U4qC","Meloidogyne",1,1,1,0,0,1,1,206858.550658271,0.0869854,0.0030095072132639,17993.67377243,622.542300331383,0.906
"U4qC","Mylonchulus",1,1,1,0,0,1,1,7387.80538065255,0.0017233,0.000197119715232653,12.7314050124785,1.4562820928285,0.906
"U4qC","Plectus",1,1,1,0,0,1,1,14775.6107613051,0.0008578,0.000121378295323782,12.6745189110475,1.79343844657495,0.906
"U4qC","Pratylenchus",1,1,1,0,0,1,1,221634.161419576,0.0001438,3.5077213891464e-05,31.870992412135,7.77430888576971,0.906
"U4qC","Rhabditis",1,1,1,0,0,1,1,14775.6107613051,0.0074997,0.000547848020570088,110.81264802656,8.0947891082951,0.906
"U4qC","Rotylenchulus",1,1,1,0,0,1,1,22163.4161419576,0.0017705,0.000200856897989227,39.2403282793359,4.45167501511796,0.906
"U4qC","Thonus",1,1,1,0,0,1,1,7387.80538065255,0.0018915,0.000210301576219869,13.9740338775043,1.55366711635686,0.906
"U4qC","Thornia",1,1,1,0,0,1,1,14775.6107613051,0.0008752,0.000123084377531614,12.9316145382942,1.81864685320466,0.906
"U4qC","Tylencholaimus",1,1,1,0,0,1,1,14775.6107613051,0.0004137,7.31158757223937e-05,6.11267017195192,1.08033172014605,0.906
"U4qC","Tylolaimophorus",1,1,1,0,0,1,1,7387.80538065255,0.0008719,0.000122761610819562,6.44142751139096,0.906938888950332,0.906
"U4qC","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,100,0.0139944312874158,0.00084520630616898,1.39944312874158,0.084520630616898,0.906
"U4qC","Eupodidae",1,0.7,1,0,0.5,1,0.5,350,0.00452643703247195,6.73230456066363e-05,1.58425296136518,0.0235630659623227,0.906
"U4qC","Gamasina_juv",1,0.7,1,0,0,1,0.5,116.666666666667,0.0037165110186855,0.000101283851563839,0.433592952179976,0.0118164493491146,0.906
"U4qC","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,116.666666666667,0.0340000036419872,0.000270126554489827,3.96666709156518,0.0315147646904799,0.906
"U4qC","Hypogastruridae",0.7,1,1,0,1,1,1,13500,0.0113529413297795,0.000730832261637193,153.264707952023,9.86623553210211,0.906
"U4qC","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,1200,0.0477341646465306,0.00198311565657158,57.2809975758367,2.37973878788589,0.906
"U4qC","Isotomidae_medium",0.7,1,1,0,0,1,0.5,5000,0.0106502481813956,0.000699085698927156,53.251240906978,3.49542849463578,0.906
"U4qC","Isotomidae_small",0.7,1,1,0,0,1,0.5,200,0.00351806211193009,0.000323714524774427,0.703612422386018,0.0647429049548854,0.906
"U4qC","Katiannidae",0.7,1,1,0.5,1,0.5,0,100,0.0026963951937266,0.000269071446365052,0.26963951937266,0.0269071446365052,0.906
"U4qC","Onychiuridae",1,1,0.4,0,0,1,1,100,0.00548716789251486,0.000440901920776144,0.548716789251486,0.0440901920776144,0.906
"U4qC","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,350,0.00903814863366317,0.000109814018965858,3.16335202178211,0.0384349066380503,0.906
"U4qC","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,933.333333333333,0.00104804591241685,2.56362008477587e-05,0.978176184922393,0.0239271207912414,0.906
"U4qC","Protura",1,1,1,0,0,1,1,100,0.0115025282640886,0.000737512066833333,1.15025282640886,0.0737512066833333,0.906
"U4qC","Scutacaridae",1,0.7,1,0,0.5,1,0.5,233.333333333333,0.00064634479445507,1.8634669145834e-05,0.150813785372849,0.00434808946736126,0.906
"U4qC","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,700,0.00763956240498698,9.7961688417178e-05,5.34769368349089,0.0685731818920246,0.906
"U4qC","Geophilidae",1,1,1,0,0,1,1,77.7777777777778,0.172338146689078,0.0110417981412532,13.4040780758172,0.858806522097468,0.906
"U4qC","Lithobiidae_small",1,1,1,0,0.5,1,0,11.1111111111111,0.218759163736002,0.0126139297296485,2.43065737484446,0.140154774773872,0.906
"U4qD","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U4qD","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U4qD","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U4qD","Clarkus",1,1,1,0,0,1,1,6900.00461446172,0.003897,0.00034756980334886,26.8893179825573,2.39823324695469,0.906
"U4qD","Diphtherophora",1,1,1,0,0,1,1,6900.00461446172,0.0005039,8.38591893402611e-05,3.47691232522726,0.578628793412821,0.906
"U4qD","Helicotylenchus",1,1,1,0,0,1,1,69000.0461446172,0.0002937,5.76232737628211e-05,20.2653135526741,3.97600854863856,0.906
"U4qD","Hemicriconemoides",1,1,1,0,0,1,1,3450.00230723086,0.0004154,7.33245805828779e-05,1.4331309584237,0.252969972187664,0.906
"U4qD","Meloidogyne",1,1,1,0,0,1,1,6900.00461446172,0.0869854,0.0030095072132639,600.199661390798,20.7656136587767,0.906
"U4qD","Merlinius",1,1,1,0,0,1,1,13800.0092289234,0.0002527,5.19051789177572e-05,3.48726233214894,0.71629194809397,0.906
"U4qD","Mesocriconema",1,1,1,0,0,1,1,3450.00230723086,0.0005044,8.39170175564889e-05,1.74018116376725,0.289513904185819,0.906
"U4qD","Mylonchulus",1,1,1,0,0,1,1,13800.0092289234,0.0017233,0.000197119715232653,23.7815559042037,2.72025388941337,0.906
"U4qD","Paratrophurus",1,1,1,0,0,1,1,3450.00230723086,0.0003211,6.13087481034316e-05,1.10779574085183,0.211515322410275,0.906
"U4qD","Paratylenchus",1,1,1,0,0,1,1,131100.087674773,5.13e-05,1.71349346082443e-05,6.72543449771586,2.24639142944233,0.906
"U4qD","Protorhabditis",1,1,1,0,0,1,1,3450.00230723086,0.0002641,5.3521767693944e-05,0.91114560933967,0.184650222031181,0.906
"U4qD","Sectonema",1,1,1,0,0,1,1,6900.00461446172,0.053299,0.00214108943563952,367.763345946195,14.7735269858879,0.906
"U4qD","Ceratozetidae",1,0.4,0.7,0,0,1,0.5,106.122448979592,0.0153249357764268,0.0001571992601726,1.62631971504938,0.0166823704672964,0.906
"U4qD","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,521.186440677966,0.00749605691314738,0.000547663031073719,3.90684322168274,0.285434545856218,0.906
"U4qD","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,2865.30612244898,0.0263145908694941,0.00022696836442422,75.3993583281015,0.65033384418695,0.906
"U4qD","Hypogastruridae",0.7,1,1,0,1,1,1,1146.61016949153,0.0117352742569923,0.000747852935407228,13.4557848048395,0.85749578102202,0.906
"U4qD","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,208.474576271186,0.0556681777715286,0.00220680150353344,11.6053997727085,0.460062008363749,0.906
"U4qD","Isotomidae_medium",0.7,1,1,0,0,1,0.5,8651.69491525424,0.00991841438462094,0.000665335313307188,85.8110952988095,5.75627814707889,0.906
"U4qD","Laelapidae",1,0.7,1,0,0,1,0.5,318.367346938775,0.0134808220681655,0.000246560354049228,4.29185355639554,0.0784967657789379,0.906
"U4qD","Onychiuridae",1,1,0.4,0,0,1,1,1772.03389830508,0.00839015640773989,0.000592281600838542,14.8676415665967,1.0495430740283,0.906
"U4qD","Oppiidae",1,0.4,0.7,0,0,1,0.5,318.367346938775,0.00300811076615137,5.20072941729413e-05,0.957684243917577,0.0165574242673037,0.906
"U4qD","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,1379.59183673469,0.00231468616729013,4.35261971146761e-05,3.19332214099617,0.0600483862235122,0.906
"U4qD","Protura",1,1,1,0,0,1,1,400,0.0125378565505132,0.000783043032022807,5.01514262020528,0.313217212809123,0.906
"U4qD","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,212.244897959184,0.00763956240498698,9.7961688417178e-05,1.62145814309928,0.0207918685620133,0.906
"U4qD","Aphididae",1,0.7,0.7,0,1,1,1,11.1111111111111,0.161688031215452,0.00439892890363064,1.79653368017169,0.0488769878181182,0.906
"U4qD","Blaniulidae_small",1,0.4,0.7,0,1,1,0.5,11.1111111111111,0.966663803739641,0.015172517028997,10.7407089304404,0.168583522544411,0.906
"U4qD","Polydesmidae_large",1,0.4,0.7,0,1,1,0,11.1111111111111,5.92850126436753,0.0427647137359881,65.8722362707503,0.475163485955423,0.906
"U4qD","Polydesmidae_small",1,0.4,0.7,0,1,1,0,144.444444444444,0.781668942490717,0.0134384732616423,112.907736137548,1.94111280445944,0.906
"U4qD","Schendylidae",1,1,1,0,0,1,1,33.3333333333333,1.31496921601353,0.0343226908111144,43.832307200451,1.14408969370381,0.906
"U4qD","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,11.1111111111111,0.259247556243309,0.00629431312333994,2.88052840270343,0.0699368124815548,0.906
"U5qA","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U5qA","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U5qA","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U5qA","Aphelenchus",1,1,1,0,0,1,1,3024.71769134254,0.000218,4.68406332484432e-05,0.659388456712674,0.141679692060254,0.906
"U5qA","Cephalobus",1,1,1,0,0,1,1,4537.0765370138,0.0002662,5.38172187183306e-05,1.20776977415307,0.244172840334278,0.906
"U5qA","Helicotylenchus",1,1,1,0,0,1,1,4537.0765370138,0.0002937,5.76232737628211e-05,1.33253937892095,0.261441203375218,0.906
"U5qA","Lelenchus",1,1,1,0,0,1,1,4537.0765370138,4.65e-05,1.60039673137265e-05,0.210974058971142,0.0726112245982442,0.906
"U5qA","Plectus",1,1,1,0,0,1,1,1512.35884567127,0.0008578,0.000121378295323782,1.29730141781682,0.183567538605422,0.906
"U5qA","Prionchulus",1,1,1,0,0,1,1,3024.71769134254,0.0115883,0.000741330250006387,35.0513360225848,2.24231472232171,0.906
"U5qA","Rotylenchus",1,1,1,0,0,1,1,1512.35884567127,0.0008595,0.000121545443618733,1.29987242785446,0.18382032680783,0.906
"U5qA","Thonus",1,1,1,0,0,1,1,3024.71769134254,0.0018915,0.000210301576219869,5.72125351317441,0.636102898109461,0.906
"U5qA","Thornia",1,1,1,0,0,1,1,3024.71769134254,0.0008752,0.000123084377531614,2.64723292346299,0.372295494247758,0.906
"U5qA","Symphyla",1,1,0.4,0,0,1,1,100,0.135424268147453,0.0049359743231519,13.5424268147453,0.49359743231519,0.906
"U5qA","Eupodidae",1,0.7,1,0,0.5,1,0.5,100,0.00697819447372571,8.95825876075051e-05,0.697819447372571,0.00895825876075051,0.906
"U5qA","Hypogastruridae",0.7,1,1,0,1,1,1,100,0.0176950208541221,0.00099491862614406,1.76950208541221,0.099491862614406,0.906
"U5qA","Isotomidae_medium",0.7,1,1,0,0,1,0.5,1000,0.00745274733547467,0.000545461742254196,7.45274733547467,0.545461742254196,0.906
"U5qA","Isotomidae_small",0.7,1,1,0,0,1,0.5,200,0.00351806211193009,0.000323714524774427,0.703612422386018,0.0647429049548854,0.906
"U5qA","Oppiidae",1,0.4,0.7,0,0,1,0.5,800,0.00300811076615137,5.20072941729413e-05,2.4064886129211,0.041605835338353,0.906
"U5qA","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,600,0.00139245278923036,3.09236224235953e-05,0.835471673538216,0.0185541734541572,0.906
"U5qA","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,100,0.0141325567699785,0.00014271855698629,1.41325567699785,0.014271855698629,0.906
"U5qA","Rhodacaridae",1,0.7,1,0,0,1,0.5,100,0.0057730112352399,0.000137280058365498,0.57730112352399,0.0137280058365498,0.906
"U5qA","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,200,0.00763956240498698,9.7961688417178e-05,1.5279124809974,0.0195923376834356,0.906
"U5qA","Veigaiidae",1,0.7,1,0,0,1,0.5,100,0.0159940077598148,0.000277450552914044,1.59940077598148,0.0277450552914044,0.906
"U5qA","Blaniulidae_small",1,0.4,0.7,0,1,1,0.5,11.1111111111111,1.9782770838316,0.0228429074082766,21.9808564870178,0.253810082314184,0.906
"U5qA","Ferussaciidae",1,0.4,0.4,0.5,1,1,0,11.1111111111111,1.90910918071865,0.0257544800072112,21.2123242302072,0.286160888969013,0.906
